(11.34037,49.381549),
(11.340987,49.381393),
(11.342283,49.381028),
(11.343339,49.380707),
(11.343884,49.380533),
(11.344178,49.380436),
(11.344614,49.380292),
(11.346831,49.37956),
(11.347499,49.379349),
(11.349341,49.378794),
(11.350715,49.378418),
(11.35202,49.378123),
(11.352593,49.378013),
(11.353499,49.37785),
(11.354578,49.377683),
(11.355936,49.377513),
(11.357096,49.377405),
(11.359152,49.377295),
(11.360185,49.37728),
(11.36094,49.377282),
(11.361516,49.37729),
(11.362458,49.377317),
(11.366048,49.377432),
(11.367302,49.377438),
(11.368286,49.377422),
(11.369606,49.377368),
(11.371536,49.377235),
(11.372809,49.377113),
(11.373205,49.377068),
(11.373667,49.377011),
(11.375337,49.376738),
(11.376372,49.376539),
(11.378372,49.376093),
(11.379874,49.375681),
(11.38136,49.375161),
(11.38182,49.375),
(11.383736,49.374261),
(11.390781,49.371121),
(11.393496,49.370032),
(11.394087,49.369796),
(11.394724,49.369571),
(11.398152,49.368454),
(11.402547,49.367279),
(11.4047,49.366777),
(11.406295,49.366441),
(11.412811,49.364984),
(11.416445,49.364105),
(11.418352,49.363621),
(11.419563,49.363309),
(11.419926,49.363206),
(11.420854,49.362946),
(11.421706,49.36271),
(11.422202,49.362564),
(11.423214,49.36226),
(11.423767,49.362081),
(11.424568,49.361816),
(11.425015,49.361659),
(11.425572,49.361466),
(11.425877,49.361355),
(11.427108,49.360879),
(11.428006,49.360507),
(11.428339,49.360354),
(11.428896,49.360102),
(11.429792,49.359662),
(11.430411,49.359333),
(11.431388,49.358817),
(11.431999,49.358416),
(11.432378,49.358161),
(11.433318,49.357443),
(11.434347,49.356623),
(11.434962,49.356),
(11.435135,49.355807),
(11.435682,49.355166),
(11.435948,49.354827),
(11.436465,49.354084),
(11.437112,49.352979),
(11.43753,49.352171),
(11.437949,49.351351),
(11.438515,49.35034),
(11.439125,49.349424),
(11.439626,49.348751),
(11.440128,49.348144),
(11.441143,49.347048),
(11.44227,49.346014),
(11.443467,49.345059),
(11.444976,49.344034),
(11.446582,49.343037),
(11.448141,49.34203),
(11.448878,49.341505),
(11.449512,49.341005),
(11.45029,49.340297),
(11.450942,49.339627),
(11.45155,49.338926),
(11.451982,49.33835),
(11.452552,49.337462),
(11.452797,49.337014),
(11.452952,49.336704),
(11.453109,49.336328),
(11.453542,49.33516),
(11.454416,49.332291),
(11.45482,49.331206),
(11.455066,49.330647),
(11.455543,49.329756),
(11.456091,49.328872),
(11.456713,49.327997),
(11.457379,49.327171),
(11.458148,49.32633),
(11.458839,49.325649),
(11.459101,49.325412),
(11.46023,49.324414),
(11.461398,49.323523),
(11.46281,49.322511),
(11.464585,49.32136),
(11.46584,49.320591),
(11.466189,49.320387),
(11.466436,49.320239),
(11.467491,49.319644),
(11.469677,49.318578),
(11.469928,49.318463),
(11.470831,49.318065),
(11.47202,49.317566),
(11.472585,49.317347),
(11.473922,49.316847),
(11.475279,49.316386),
(11.475764,49.316237),
(11.475984,49.31617),
(11.476721,49.315945),
(11.478312,49.3155),
(11.4791,49.3153),
(11.480986,49.31487),
(11.481967,49.314674),
(11.483394,49.314421),
(11.484556,49.314252),
(11.486298,49.314061),
(11.487264,49.313989),
(11.488388,49.313938),
(11.489696,49.313903),
(11.491028,49.313914),
(11.491841,49.313949),
(11.493134,49.314025),
(11.494261,49.314127),
(11.495464,49.314258),
(11.496045,49.31433),
(11.497182,49.314477),
(11.497605,49.314531),
(11.499203,49.31472),
(11.500679,49.314865),
(11.50155,49.314936),
(11.502434,49.314964),
(11.503692,49.31497),
(11.504858,49.314932),
(11.506782,49.31476),
(11.508279,49.314542),
(11.509348,49.314334),
(11.509379,49.314328),
(11.510328,49.314117),
(11.51184,49.313717),
(11.512725,49.313445),
(11.513029,49.313349),
(11.513354,49.313241),
(11.515413,49.312457),
(11.517869,49.31144),
(11.519071,49.311023),
(11.519755,49.310807),
(11.52042,49.310648),
(11.521647,49.31043),
(11.522402,49.310346),
(11.523444,49.310291),
(11.524239,49.310306),
(11.525283,49.310388),
(11.525974,49.310479),
(11.527004,49.310686),
(11.530965,49.31176),
(11.531995,49.311989),
(11.532728,49.312132),
(11.533416,49.312232),
(11.534321,49.31233),
(11.534413,49.312334),
(11.535392,49.312392),
(11.536178,49.312391),
(11.53797,49.312317),
(11.539485,49.312104),
(11.540866,49.311811),
(11.541834,49.311556),
(11.543543,49.310926),
(11.544393,49.310529),
(11.544689,49.310376),
(11.545354,49.310003),
(11.545827,49.309691),
(11.54634,49.309321),
(11.547427,49.308403),
(11.547863,49.307922),
(11.548313,49.30737),
(11.54871,49.306785),
(11.548945,49.306391),
(11.549093,49.306118),
(11.549272,49.305683),
(11.549484,49.305076),
(11.549641,49.304298),
(11.54992,49.302551),
(11.550262,49.301251),
(11.550577,49.30038),
(11.551033,49.299521),
(11.551401,49.298898),
(11.551989,49.298062),
(11.552514,49.297418),
(11.55325,49.296637),
(11.553935,49.296007),
(11.556615,49.293862),
(11.557178,49.293325),
(11.557575,49.29289),
(11.55775,49.292671),
(11.558089,49.292214),
(11.559058,49.290535),
(11.559499,49.289872),
(11.560024,49.289235),
(11.560615,49.288633),
(11.561457,49.287932),
(11.56274,49.287071),
(11.563411,49.286699),
(11.564656,49.286067),
(11.56547,49.285695),
(11.56575,49.285578),
(11.5682,49.284608),
(11.569879,49.28402),
(11.57161,49.283479),
(11.572559,49.283217),
(11.573202,49.283037),
(11.574223,49.282792),
(11.57488,49.282643),
(11.576198,49.282362),
(11.577698,49.282083),
(11.579074,49.281846),
(11.581727,49.281506),
(11.582968,49.281391),
(11.585894,49.281166),
(11.586805,49.281072),
(11.588304,49.280866),
(11.589193,49.280697),
(11.589856,49.280548),
(11.590782,49.280301),
(11.591577,49.280035),
(11.592609,49.279635),
(11.593139,49.279406),
(11.593508,49.279221),
(11.594911,49.278407),
(11.595517,49.278018),
(11.59606,49.277622),
(11.596694,49.277111),
(11.597094,49.276754),
(11.597703,49.276148),
(11.598255,49.275543),
(11.5985,49.275269),
(11.598735,49.274999),
(11.598966,49.274721),
(11.599388,49.2742),
(11.599783,49.273651),
(11.6004,49.272693),
(11.600969,49.271681),
(11.601365,49.270874),
(11.601645,49.270252),
(11.601891,49.269643),
(11.602287,49.268598),
(11.602534,49.267841),
(11.602643,49.267581),
(11.602875,49.266969),
(11.603217,49.266063),
(11.603621,49.265067),
(11.60447,49.263308),
(11.604784,49.262718),
(11.60585,49.260996),
(11.60679,49.259627),
(11.607771,49.258345),
(11.608427,49.257552),
(11.60911,49.256773),
(11.610245,49.255582),
(11.610905,49.254916),
(11.612532,49.253433),
(11.613422,49.252681),
(11.613889,49.252306),
(11.615706,49.250893),
(11.616263,49.250516),
(11.618924,49.248821),
(11.620328,49.248038),
(11.622552,49.246922),
(11.623395,49.246535),
(11.624408,49.246111),
(11.625023,49.245873),
(11.626203,49.245355),
(11.627524,49.244762),
(11.628822,49.24408),
(11.629888,49.243482),
(11.631309,49.242575),
(11.632337,49.241819),
(11.633289,49.241046),
(11.633676,49.240695),
(11.634063,49.240314),
(11.634336,49.240046),
(11.634778,49.239589),
(11.635085,49.239269),
(11.635196,49.239141),
(11.635781,49.238422),
(11.636296,49.237743),
(11.636805,49.236963),
(11.637152,49.236347),
(11.637339,49.236007),
(11.637919,49.234736),
(11.638166,49.234021),
(11.63836,49.233404),
(11.638929,49.231298),
(11.639139,49.230654),
(11.639399,49.230002),
(11.639589,49.229586),
(11.639972,49.228878),
(11.640399,49.228212),
(11.640845,49.227579),
(11.641261,49.227075),
(11.641684,49.226599),
(11.642352,49.225933),
(11.64301,49.225351),
(11.643772,49.224716),
(11.644409,49.224173),
(11.644643,49.223967),
(11.644811,49.223828),
(11.645459,49.223234),
(11.645977,49.222692),
(11.646408,49.222196),
(11.646787,49.221716),
(11.647536,49.220592),
(11.647854,49.219999),
(11.648138,49.2194),
(11.648402,49.218694),
(11.648628,49.217966),
(11.648923,49.216563),
(11.649174,49.215137),
(11.649491,49.213774),
(11.649682,49.213133),
(11.649946,49.212405),
(11.650431,49.211404),
(11.651439,49.209872),
(11.65184,49.209391),
(11.652335,49.208843),
(11.653222,49.207983),
(11.653479,49.207757),
(11.654251,49.207145),
(11.654928,49.206663),
(11.655508,49.206275),
(11.656242,49.205834),
(11.657133,49.205342),
(11.658134,49.204866),
(11.659582,49.204262),
(11.660647,49.203895),
(11.661891,49.203519),
(11.665071,49.202796),
(11.667377,49.202343),
(11.668298,49.202158),
(11.670137,49.201731),
(11.671463,49.201349),
(11.672657,49.20094),
(11.6736,49.20057),
(11.674536,49.200152),
(11.675734,49.199544),
(11.675882,49.199457),
(11.676316,49.199216),
(11.67704,49.19876),
(11.677422,49.198498),
(11.678239,49.197904),
(11.678698,49.197531),
(11.679649,49.196671),
(11.680041,49.196266),
(11.680365,49.1959),
(11.680687,49.195527),
(11.68105,49.195061),
(11.681465,49.194449),
(11.681851,49.1938),
(11.682193,49.193151),
(11.683315,49.190724),
(11.683692,49.18996),
(11.68382,49.189712),
(11.68409,49.189223),
(11.684452,49.188639),
(11.684861,49.188061),
(11.68526,49.187576),
(11.685997,49.18677),
(11.686542,49.186253),
(11.68709,49.185774),
(11.688259,49.184914),
(11.689467,49.184163),
(11.69044,49.183648),
(11.691898,49.182978),
(11.693349,49.182431),
(11.695032,49.181923),
(11.696678,49.181506),
(11.698522,49.181128),
(11.700632,49.180776),
(11.703013,49.180455),
(11.705904,49.180113),
(11.706985,49.179995),
(11.711599,49.179638),
(11.712039,49.179618),
(11.718828,49.179436),
(11.724921,49.17943),
(11.727169,49.179364),
(11.727496,49.17935),
(11.728527,49.179289),
(11.729473,49.179216),
(11.730439,49.179128),
(11.731917,49.178952),
(11.732245,49.178909),
(11.732388,49.178889),
(11.73351,49.178721),
(11.735185,49.17842),
(11.735554,49.178347),
(11.735779,49.178306),
(11.738424,49.177778),
(11.739595,49.177564),
(11.740509,49.177404),
(11.742304,49.177149),
(11.743643,49.177027),
(11.743925,49.177009),
(11.745354,49.176926),
(11.746639,49.176897),
(11.748397,49.176922),
(11.750022,49.176991),
(11.752947,49.17715),
(11.753532,49.177161),
(11.75471,49.177191),
(11.755358,49.177193),
(11.756002,49.177181),
(11.75696,49.177132),
(11.759076,49.176931),
(11.760757,49.176667),
(11.762656,49.176264),
(11.764852,49.175691),
(11.770212,49.174116),
(11.773693,49.173214),
(11.775404,49.17286),
(11.777974,49.172417),
(11.782523,49.171875),
(11.786313,49.171681),
(11.789981,49.171613),
(11.794745,49.171749),
(11.79828,49.171906),
(11.799782,49.171952),
(11.800309,49.171948),
(11.800652,49.171946),
(11.801793,49.1719),
(11.802892,49.171822),
(11.804479,49.171645),
(11.805673,49.171444),
(11.806842,49.171206),
(11.807661,49.17101),
(11.810143,49.170338),
(11.81152,49.170013),
(11.812326,49.169861),
(11.812517,49.169821),
(11.813069,49.169733),
(11.813666,49.169645),
(11.815009,49.169491),
(11.816198,49.169405),
(11.817131,49.169365),
(11.820538,49.169296),
(11.821584,49.169236),
(11.823258,49.16906),
(11.823692,49.169011),
(11.82486,49.168827),
(11.825635,49.16868),
(11.826417,49.168508),
(11.827423,49.168262),
(11.828638,49.167912),
(11.829413,49.167661),
(11.82992,49.167469),
(11.830919,49.167084),
(11.831736,49.166722),
(11.832401,49.166403),
(11.833171,49.166004),
(11.833897,49.165587),
(11.834801,49.165011),
(11.835444,49.164553),
(11.835745,49.16434),
(11.836449,49.16378),
(11.837243,49.163055),
(11.83786,49.162407),
(11.838477,49.161699),
(11.838967,49.161053),
(11.839436,49.160332),
(11.840015,49.159261),
(11.840387,49.158358),
(11.841041,49.156366),
(11.841502,49.155243),
(11.841908,49.154476),
(11.842311,49.153808),
(11.842891,49.153051),
(11.84367,49.152179),
(11.844136,49.151743),
(11.844794,49.151172),
(11.845323,49.150745),
(11.846986,49.14969),
(11.847904,49.149222),
(11.848847,49.148791),
(11.852815,49.147261),
(11.853285,49.147053),
(11.854425,49.146512),
(11.855215,49.146091),
(11.856008,49.145626),
(11.85678,49.145114),
(11.857182,49.144838),
(11.85736,49.144708),
(11.857808,49.144373),
(11.858479,49.143824),
(11.858903,49.143435),
(11.859101,49.143245),
(11.859489,49.142852),
(11.859904,49.142401),
(11.860518,49.141664),
(11.861357,49.140496),
(11.86291,49.137565),
(11.863443,49.136728),
(11.86407,49.13585),
(11.865368,49.134384),
(11.866173,49.133559),
(11.867226,49.132434),
(11.867601,49.131991),
(11.867786,49.131753),
(11.868475,49.130801),
(11.869023,49.129984),
(11.869552,49.128962),
(11.869941,49.128081),
(11.870103,49.1277),
(11.870406,49.126724),
(11.870539,49.12618),
(11.870607,49.125941),
(11.870788,49.1248),
(11.870818,49.124587),
(11.871256,49.12149),
(11.871445,49.120454),
(11.871851,49.118889),
(11.872216,49.117899),
(11.872437,49.117217),
(11.872874,49.11605),
(11.873254,49.115208),
(11.873376,49.114929),
(11.874127,49.113455),
(11.875272,49.111552),
(11.876591,49.109673),
(11.878022,49.107866),
(11.880322,49.105356),
(11.8807,49.104906),
(11.882386,49.102752),
(11.883316,49.101334),
(11.884193,49.09971),
(11.88466,49.098626),
(11.885209,49.097054),
(11.885502,49.09608),
(11.886065,49.093517),
(11.886278,49.092732),
(11.886549,49.091975),
(11.886748,49.091536),
(11.886953,49.091148),
(11.88716,49.090802),
(11.887454,49.090352),
(11.887749,49.089977),
(11.888161,49.089499000000007),
(11.888707,49.088991),
(11.889294,49.0885),
(11.890313,49.087781),
(11.890644,49.087583),
(11.891193,49.087277),
(11.891911,49.086921),
(11.892342,49.086722),
(11.892865,49.086511),
(11.893549,49.086266),
(11.89425,49.086031),
(11.896624,49.085292),
(11.897356,49.08504),
(11.898006,49.084791),
(11.89873,49.084469),
(11.89919,49.084227),
(11.899695,49.083943),
(11.900518,49.083393),
(11.900928,49.083061),
(11.901188,49.082809),
(11.901409,49.082594),
(11.901644,49.082348),
(11.901925,49.082033),
(11.902284,49.081534),
(11.902504,49.08114),
(11.902666,49.080819),
(11.902793,49.080569),
(11.903157,49.079533),
(11.903695,49.077886),
(11.904015,49.077124),
(11.904373,49.076422),
(11.90451,49.076207),
(11.905178,49.075292),
(11.905653,49.074713),
(11.906476,49.073858),
(11.907383,49.073079),
(11.908447,49.072323),
(11.909059,49.071932),
(11.911468,49.070538),
(11.913268,49.069414),
(11.913819,49.069037),
(11.914255,49.068731),
(11.915049,49.06807),
(11.915688,49.067478),
(11.915937,49.067219),
(11.916221,49.066917),
(11.916789,49.066238),
(11.917393,49.065416),
(11.917421,49.065367),
(11.917999,49.064399),
(11.919512,49.061356),
(11.920447,49.059733),
(11.921218,49.058626),
(11.9222,49.057364),
(11.923058,49.056379),
(11.923961,49.055442),
(11.926095,49.053365),
(11.926606,49.052823),
(11.926947,49.05242),
(11.927315,49.051958),
(11.927494,49.051721),
(11.927666,49.051481),
(11.927803,49.05128),
(11.927919,49.051095),
(11.928296,49.050459),
(11.928642,49.049799),
(11.929009,49.048891),
(11.929192,49.04834),
(11.929324,49.047867),
(11.929395,49.047557),
(11.929449,49.04728),
(11.929501,49.046938),
(11.929554,49.046571),
(11.92958,49.046293),
(11.929646,49.045643),
(11.929708,49.044925),
(11.929747,49.044483),
(11.929817,49.043797),
(11.92989,49.043341),
(11.930061,49.042535),
(11.93032,49.041751),
(11.930379,49.041604),
(11.930507,49.041299),
(11.930669,49.040931),
(11.930988,49.040318),
(11.931139,49.040058),
(11.931358,49.039722),
(11.931731,49.039185),
(11.932216,49.038577),
(11.932505,49.038245),
(11.932718,49.038018),
(11.9332,49.037524),
(11.933757,49.037031),
(11.935037,49.036029),
(11.936503,49.035124),
(11.937169,49.034779),
(11.938198,49.034283),
(11.939032,49.033931),
(11.939754,49.033658),
(11.940408,49.033433),
(11.94166,49.033046),
(11.944656,49.032215),
(11.945567,49.031942),
(11.946368,49.031683),
(11.946986,49.031462),
(11.947256,49.031362),
(11.948034,49.031032),
(11.948808,49.030664),
(11.949305,49.030397),
(11.949596,49.030242),
(11.950867,49.029441),
(11.951471,49.029008),
(11.951777,49.02878),
(11.9529,49.027888),
(11.953231,49.027623),
(11.953369,49.027509),
(11.953673,49.02725),
(11.954093,49.026908),
(11.955167,49.026033),
(11.955688,49.025593),
(11.956224,49.02518),
(11.957148,49.024509),
(11.957773,49.024084),
(11.958876,49.023388),
(11.960318,49.022535),
(11.960506,49.022429),
(11.961687,49.021806),
(11.963211,49.021056),
(11.964977,49.020291),
(11.967249,49.019403),
(11.97014,49.018332),
(11.972282,49.017434),
(11.97345,49.01687),
(11.975034,49.016064),
(11.978287,49.014249),
(11.979118,49.013803),
(11.980904,49.012921),
(11.981878,49.012477),
(11.982626,49.012153),
(11.984095,49.011565),
(11.985767,49.010961),
(11.986756,49.010631),
(11.987625,49.010361),
(11.988443,49.010124),
(11.989268,49.009889),
(11.990961,49.009463),
(11.992721,49.009028),
(11.993562,49.008794),
(11.994276,49.008577),
(11.995076,49.008298),
(11.995323,49.008203),
(11.996421,49.007735),
(11.997028,49.007446),
(11.997433,49.007235),
(11.997564,49.007167),
(11.998173,49.006828),
(11.998703,49.0065),
(11.999546,49.005923),
(12.00046,49.005182),
(12.001032,49.004657),
(12.001392,49.004283),
(12.0016,49.004059),
(12.001919,49.003693),
(12.002205,49.003329),
(12.002387,49.003078),
(12.002694,49.002622),
(12.003091,49.001924),
(12.00349,49.001059),
(12.003642,49.000637),
(12.003782,49.00014),
(12.003894,48.999669),
(12.004145,48.998271),
(12.004245,48.997835),
(12.004368,48.99742),
(12.004485,48.997121),
(12.004752,48.996582),
(12.004919,48.996324),
(12.005096,48.996073),
(12.005321,48.995811),
(12.005835,48.9953),
(12.006094,48.99508),
(12.0064,48.994855),
(12.00708,48.994422),
(12.007971,48.993987),
(12.008789,48.993681),
(12.00923,48.993548),
(12.009724,48.993422),
(12.010216,48.993316),
(12.010613,48.993255),
(12.01147,48.993154),
(12.011979,48.993121),
(12.012473,48.993115),
(12.012973,48.993129),
(12.01342,48.993153),
(12.014208,48.993234),
(12.01515,48.993399),
(12.016138,48.993627),
(12.017956999999999,48.994082),
(12.019156,48.994326),
(12.019679,48.994403),
(12.020489,48.994499),
(12.02123,48.994548),
(12.02176,48.994564),
(12.02353,48.99456),
(12.02387,48.99456),
(12.024826,48.994573),
(12.025477,48.994601),
(12.026587,48.994694),
(12.027116,48.994765),
(12.027904,48.994903),
(12.028741,48.995087),
(12.029527,48.995304),
(12.029972,48.995454),
(12.030207,48.995532),
(12.03066,48.995684),
(12.030868,48.995754),
(12.03122,48.995879),
(12.034988,48.997149),
(12.041153,48.999236),
(12.042564,48.999721),
(12.044662,49.000422),
(12.045132,49.000578),
(12.04582,49.000773),
(12.046657,49.000974),
(12.047434,49.00112),
(12.047872,49.001182),
(12.048527,49.001241),
(12.04946,49.001295),
(12.050067,49.001304),
(12.050596,49.001294),
(12.051281,49.001256),
(12.052091,49.001171),
(12.052928,49.001055),
(12.053632,49.000889),
(12.054421,49.000674),
(12.055443,49.000324),
(12.056134,49.000027),
(12.056794,48.999711),
(12.057483,48.999298),
(12.057659,48.999182),
(12.058043,48.998911),
(12.058386,48.998645),
(12.058905,48.998171),
(12.059414,48.99764),
(12.059811,48.99712),
(12.060028,48.996797),
(12.061203,48.99467),
(12.06143,48.994305),
(12.061783,48.993834),
(12.061929,48.993645),
(12.062167,48.993383),
(12.062554,48.993031),
(12.062976,48.99268),
(12.063491,48.992307),
(12.063918,48.992033),
(12.064628,48.991658),
(12.065483,48.991284),
(12.066422,48.990981),
(12.066975,48.990828),
(12.067096,48.9908),
(12.06745,48.990721),
(12.068101,48.990603),
(12.068802,48.990511),
(12.069246,48.990467),
(12.070037,48.990419),
(12.070836,48.990427),
(12.071736,48.990477),
(12.07566,48.991051),
(12.076105,48.991107),
(12.076989,48.991186),
(12.077448,48.99121),
(12.077646,48.991214),
(12.077977,48.991223),
(12.078939,48.991193),
(12.079824,48.991121),
(12.080924,48.990981),
(12.08343,48.990575),
(12.084869,48.990413),
(12.085719,48.990371),
(12.086468,48.990369),
(12.087972,48.990435),
(12.089223,48.990533),
(12.089427,48.990549),
(12.092743,48.990836),
(12.094777,48.991006),
(12.099712,48.991417),
(12.103121,48.991694),
(12.108676,48.992153),
(12.110063,48.992278),
(12.112413,48.992483),
(12.114752,48.992736),
(12.117644,48.993125),
(12.126516,48.994436),
(12.128644,48.994756),
(12.13207,48.995266),
(12.133523,48.995469),
(12.133593,48.99548),
(12.133848,48.995518),
(12.134366,48.995594),
(12.135779,48.995816),
(12.140427,48.996502),
(12.140767,48.996553),
(12.143336,48.996928),
(12.149275,48.997777),
(12.150334,48.997933),
(12.150881,48.998014),
(12.152165,48.998217),
(12.155423,48.998697),
(12.158353,48.999138),
(12.16217,48.999699),
(12.164316,48.999986),
(12.165253,49.000094),
(12.167191,49.000291),
(12.168116,49.000368),
(12.170415,49.000507),
(12.17186,49.000559),
(12.173969,49.000596),
(12.175055,49.000595),
(12.176645,49.000563),
(12.177497,49.000533),
(12.179772,49.000409),
(12.181198,49.0003),
(12.182409,49.000189),
(12.184432,48.999956),
(12.186335,48.999694),
(12.187054,48.999584),
(12.189985,48.999075),
(12.190923,48.998903),
(12.193542,48.998403),
(12.196238,48.997902),
(12.204078,48.996415),
(12.218622,48.993652),
(12.220177,48.993362),
(12.223255,48.992824),
(12.22515,48.992543),
(12.226921,48.992319),
(12.228542,48.99215),
(12.230019,48.992027),
(12.23146,48.991927),
(12.23325,48.991844),
(12.23404,48.991822),
(12.234675,48.991808),
(12.235691,48.991796),
(12.237032,48.99179),
(12.237516,48.991795),
(12.23855,48.99182),
(12.239542,48.991863),
(12.242798,48.992024),
(12.252333,48.992561),
(12.254595,48.992684),
(12.257711,48.992896),
(12.268837,48.99353),
(12.270662,48.993626),
(12.272994,48.993716),
(12.276553,48.993778),
(12.279285,48.993773),
(12.280776,48.993741),
(12.287256,48.993521),
(12.289667,48.993479),
(12.291597,48.993467),
(12.293968,48.993488),
(12.297422,48.993572),
(12.299352,48.993656),
(12.301373,48.993763),
(12.303051,48.993869),
(12.30607,48.994104),
(12.30866,48.994358),
(12.309444,48.994438),
(12.313943,48.994897),
(12.329553,48.996516),
(12.34125,48.9977),
(12.346782,48.998275),
(12.353892,48.998992),
(12.356683,48.999295),
(12.35936,48.99957),
(12.360188,48.99964),
(12.361073,48.999719),
(12.361676,48.999768),
(12.362409,48.999829),
(12.364415,48.999966),
(12.365199,49.000007),
(12.366675,49.000069),
(12.369037,49.000126),
(12.37088,49.000132),
(12.37314,49.000096),
(12.373626,49.000086),
(12.37417,49.000067),
(12.376202,48.999978),
(12.377148,48.999921),
(12.378052,48.999849),
(12.378561,48.999812),
(12.379851,48.999716),
(12.381326,48.999571),
(12.382745,48.999404),
(12.384026,48.999232),
(12.38582,48.998964),
(12.387985,48.998623),
(12.390158,48.998246),
(12.394533,48.997452),
(12.404051,48.995738),
(12.407028,48.995196),
(12.409327,48.99477),
(12.411486,48.994385),
(12.412112,48.994271),
(12.413657,48.993989),
(12.417006,48.993378),
(12.42247,48.992391),
(12.424916,48.991946),
(12.428876,48.991223),
(12.435539,48.989991),
(12.437862,48.989535),
(12.440967,48.988866),
(12.444352,48.98804),
(12.44618,48.987568),
(12.447943,48.987083),
(12.449417,48.986659),
(12.450467,48.986336),
(12.452697,48.985643),
(12.454997,48.984895),
(12.458573,48.983627),
(12.460957,48.982712),
(12.463048,48.981871),
(12.467057,48.980208),
(12.469981,48.979051),
(12.471918,48.978322),
(12.474307,48.977479),
(12.475635,48.977029),
(12.477586,48.976394),
(12.479606,48.975769),
(12.481644,48.975181),
(12.484655,48.974359),
(12.486452,48.973892),
(12.490006,48.973062),
(12.491537,48.972721),
(12.494155,48.972193),
(12.496526,48.971756),
(12.499706,48.971195),
(12.502635,48.97064),
(12.504201,48.970308),
(12.505699,48.969966),
(12.506916,48.969666),
(12.508914,48.969143),
(12.51139,48.968418),
(12.515213,48.967195),
(12.517514,48.966422),
(12.518931,48.965983),
(12.51931,48.965867),
(12.520442,48.965548),
(12.521504,48.965253),
(12.521926,48.965135),
(12.523709,48.964686),
(12.525302,48.964314),
(12.531535,48.962969),
(12.534537,48.962233),
(12.536122,48.961792),
(12.537032,48.96154),
(12.538129,48.961195),
(12.53969,48.960678),
(12.542278,48.959758),
(12.543256,48.959372),
(12.544651,48.958816),
(12.545914,48.958293),
(12.547905,48.957403),
(12.550414,48.956146),
(12.552269,48.955108),
(12.554043,48.954006),
(12.555569,48.953019),
(12.556994,48.951998),
(12.559521,48.950252),
(12.561311,48.949208),
(12.562976,48.948289),
(12.565283,48.947226),
(12.567563,48.946421),
(12.570492,48.945535),
(12.573452,48.944896),
(12.575213,48.944624),
(12.576714,48.944418),
(12.57844,48.94428),
(12.579878,48.944197),
(12.581402,48.94417),
(12.583122,48.944166),
(12.58448,48.94422),
(12.585566,48.944299),
(12.593606,48.945266),
(12.595602,48.945433),
(12.597246,48.945494),
(12.599696,48.945484),
(12.602275,48.945318),
(12.604884,48.945045),
(12.607304,48.944693),
(12.609593,48.944226),
(12.611543,48.94371),
(12.614172,48.943005),
(12.617122,48.942313),
(12.620312,48.941649),
(12.62298,48.941194),
(12.625263,48.94087),
(12.625638,48.940813),
(12.626211,48.940732),
(12.627412,48.940567),
(12.627731,48.940536),
(12.630176,48.9403),
(12.631882,48.940163),
(12.633576,48.940059),
(12.633906,48.940043),
(12.634282,48.94003),
(12.637448,48.939915),
(12.637832,48.939906),
(12.643425,48.939841),
(12.64663,48.939725),
(12.649486,48.939535),
(12.652176,48.939279),
(12.655561,48.938855),
(12.658492,48.938414),
(12.661444,48.93789),
(12.664313,48.937264),
(12.667111,48.936616),
(12.671197,48.935456),
(12.672914,48.935029),
(12.674674,48.934643),
(12.677157,48.934203),
(12.679,48.934005),
(12.680712,48.933887),
(12.682014,48.933834),
(12.683135,48.933825),
(12.684162,48.933838),
(12.685128,48.933869),
(12.68625,48.933927),
(12.687298,48.934017),
(12.691892,48.934518),
(12.692791,48.934587),
(12.693762,48.934632),
(12.695243,48.934631),
(12.696541,48.934565),
(12.697754,48.934451),
(12.699348,48.934205),
(12.700807,48.933882),
(12.701652,48.933659),
(12.702517,48.933388),
(12.703214,48.933141),
(12.703857,48.932891),
(12.704692,48.932531),
(12.706066999999999,48.931834),
(12.707487,48.930973),
(12.7088,48.930122),
(12.709316,48.929771),
(12.709646,48.929554),
(12.711037,48.928657),
(12.711877,48.928162),
(12.712757,48.927666),
(12.714132,48.926931),
(12.715652,48.926208),
(12.717089,48.92558),
(12.718557,48.925008),
(12.720064,48.924453),
(12.721801,48.923882),
(12.723683,48.923355),
(12.72544,48.922917),
(12.726582,48.922656),
(12.731024,48.921726),
(12.731729,48.921567),
(12.732219,48.921449),
(12.732466,48.92139),
(12.733023,48.921257),
(12.733766,48.92107),
(12.734773,48.920801),
(12.736204,48.920382),
(12.738111,48.919749),
(12.738605,48.919585),
(12.740793,48.918728),
(12.741162,48.918568),
(12.747198,48.915705),
(12.74933,48.914792),
(12.751489,48.914038),
(12.752985,48.913624),
(12.75452,48.913264),
(12.75597,48.912985),
(12.756651,48.912873),
(12.759384,48.912505),
(12.761552,48.912142),
(12.762935,48.911837),
(12.764143,48.911511),
(12.765139,48.911199),
(12.766032,48.910872),
(12.767004,48.910489),
(12.767939,48.91006),
(12.769081,48.909462),
(12.770646,48.908491),
(12.772666,48.907165),
(12.773359,48.906745),
(12.774422,48.906176),
(12.7754,48.905705),
(12.776674,48.905177),
(12.777906,48.904764),
(12.778873,48.904485),
(12.780293,48.904132),
(12.781633,48.903877),
(12.782689,48.903695),
(12.783682,48.903553),
(12.787225,48.903106),
(12.789245,48.902821),
(12.790672,48.902589999999999),
(12.792349,48.902293),
